Serial Number:20697595 --

"Date Time, GMT -1000","Temp, (*C)","mV","pH","Button Down","Button Up","Host Connect","EOF"
2019-10-27 21:20:00,27.44,-76.44,8.12, , , , 
2019-10-27 21:30:00,27.42,-76.44,8.12, , , , 
2019-10-27 21:40:00,27.37,-76.44,8.12, , , , 
2019-10-27 21:50:00,27.32,-76.44,8.12, , , , 
2019-10-27 22:00:00,27.30,-76.44,8.12, , , , 
2019-10-27 22:10:00,27.27,-76.44,8.12, , , , 
2019-10-27 22:20:00,27.25,-76.46,8.12, , , , 
2019-10-27 22:30:00,27.22,-76.46,8.12, , , , 
2019-10-27 22:40:00,27.20,-76.46,8.12, , , , 
2019-10-27 22:50:00,27.20,-76.47,8.12, , , , 
2019-10-27 23:00:00,27.17,-76.46,8.12, , , , 
2019-10-27 23:10:00,27.15,-76.46,8.12, , , , 
2019-10-27 23:20:00,27.05,-76.49,8.12, , , , 
2019-10-27 23:30:00,26.93,-76.41,8.12, , , , 
2019-10-27 23:40:00,26.93,-76.38,8.12, , , , 
2019-10-27 23:50:00,26.95,-76.46,8.12, , , , 
2019-10-28 00:00:00,26.93,-76.49,8.12, , , , 
2019-10-28 00:10:00,26.93,-76.50,8.12, , , , 
2019-10-28 00:20:00,26.90,-76.52,8.12, , , , 
2019-10-28 00:30:00,26.88,-76.52,8.12, , , , 
2019-10-28 00:40:00,26.85,-76.52,8.12, , , , 
2019-10-28 00:50:00,26.81,-76.53,8.12, , , , 
2019-10-28 01:00:00,26.78,-76.52,8.12, , , , 
2019-10-28 01:10:00,26.76,-76.53,8.12, , , , 
2019-10-28 01:20:00,26.71,-76.53,8.12, , , , 
2019-10-28 01:30:00,26.68,-76.53,8.12, , , , 
2019-10-28 01:40:00,26.66,-76.53,8.12, , , , 
2019-10-28 01:50:00,26.63,-76.55,8.12, , , , 
2019-10-28 02:00:00,26.59,-76.53,8.12, , , , 
2019-10-28 02:10:00,26.59,-76.55,8.12, , , , 
2019-10-28 02:20:00,26.59,-76.56,8.12, , , , 
2019-10-28 02:30:00,26.56,-76.56,8.12, , , , 
2019-10-28 02:40:00,26.54,-76.56,8.12, , , , 
2019-10-28 02:50:00,26.51,-76.56,8.12, , , , 
2019-10-28 03:00:00,26.46,-76.58,8.12, , , , 
2019-10-28 03:10:00,26.32,-76.53,8.12, , , , 
2019-10-28 03:20:00,26.29,-76.67,8.12, , , , 
2019-10-28 03:30:00,26.37,-76.80,8.13, , , , 
2019-10-28 03:40:00,26.39,-76.83,8.13, , , , 
2019-10-28 03:50:00,26.39,-76.86,8.13, , , , 
2019-10-28 04:00:00,26.39,-76.88,8.13, , , , 
2019-10-28 04:10:00,26.37,-76.88,8.13, , , , 
2019-10-28 04:20:00,26.32,-76.88,8.13, , , , 
2019-10-28 04:30:00,26.29,-76.88,8.13, , , , 
2019-10-28 04:40:00,26.27,-76.88,8.13, , , , 
2019-10-28 04:50:00,26.24,-76.89,8.13, , , , 
2019-10-28 05:00:00,26.22,-76.89,8.13, , , , 
2019-10-28 05:10:00,26.19,-76.89,8.13, , , , 
2019-10-28 05:20:00,26.17,-76.91,8.13, , , , 
2019-10-28 05:30:00,26.15,-76.91,8.13, , , , 
2019-10-28 05:40:00,26.10,-76.91,8.13, , , , 
2019-10-28 05:50:00,26.10,-76.91,8.13, , , , 
2019-10-28 06:00:00,26.12,-76.92,8.13, , , , 
2019-10-28 06:10:00,26.15,-76.94,8.13, , , , 
2019-10-28 06:20:00,26.24,-76.99,8.13, , , , 
2019-10-28 06:30:00,26.39,-77.00,8.13, , , , 
2019-10-28 06:40:00,26.59,-77.06,8.13, , , , 
2019-10-28 06:50:00,26.68,-76.97,8.13, , , , 
2019-10-28 07:00:00,26.85,-76.88,8.12, , , , 
2019-10-28 07:10:00,27.03,-76.86,8.12, , , , 
2019-10-28 07:20:00,27.25,-76.91,8.12, , , , 
2019-10-28 07:30:00,27.44,-76.92,8.12, , , , 
2019-10-28 07:40:00,27.67,-76.92,8.12, , , , 
2019-10-28 07:50:00,27.86,-76.91,8.12, , , , 
2019-10-28 08:00:00,28.06,-76.91,8.12, , , , 
2019-10-28 08:10:00,28.26,-76.89,8.12, , , , 
2019-10-28 08:20:00,28.41,-76.89,8.12, , , , 
2019-10-28 08:30:00,28.56,-76.88,8.12, , , , 
2019-10-28 08:40:00,28.71,-76.85,8.12, , , , 
2019-10-28 08:50:00,28.80,-76.83,8.12, , , , 
2019-10-28 09:00:00,28.73,-76.80,8.12, , , , 
2019-10-28 09:10:00,28.90,-76.78,8.12, , , , 
2019-10-28 09:20:00,28.68,-76.72,8.12, , , , 
2019-10-28 09:30:00,28.78,-76.71,8.11, , , , 
2019-10-28 09:40:00,28.75,-76.66,8.11, , , , 
2019-10-28 09:50:00,28.85,-76.66,8.11, , , , 
2019-10-28 10:00:00,28.95,-76.60,8.11, , , , 
2019-10-28 10:10:00,29.15,-76.55,8.11, , , , 
2019-10-28 10:20:00,29.33,-76.58,8.11, , , , 
2019-10-28 10:30:00,29.38,-76.58,8.11, , , , 
2019-10-28 10:40:00,29.63,-76.55,8.11, , , , 
2019-10-28 10:50:00,29.63,-76.56,8.11, , , , 
2019-10-28 11:00:00,29.65,-76.53,8.11, , , , 
2019-10-28 11:10:00,29.80,-76.50,8.11, , , , 
2019-10-28 11:20:00,29.73,-76.50,8.11, , , , 
2019-10-28 11:30:00,29.48,-76.46,8.11, , , , 
2019-10-28 11:40:00,29.48,-76.42,8.11, , , , 
2019-10-28 11:50:00,29.68,-76.44,8.11, , , , 
2019-10-28 12:00:00,29.73,-76.42,8.11, , , , 
2019-10-28 12:10:00,29.75,-76.41,8.11, , , , 
2019-10-28 12:20:00,29.85,-76.41,8.11, , , , 
2019-10-28 12:30:00,29.85,-76.38,8.11, , , , 
2019-10-28 12:40:00,29.88,-76.36,8.11, , , , 
2019-10-28 12:50:00,29.93,-76.35,8.10, , , , 
2019-10-28 13:00:00,29.98,-76.33,8.10, , , , 
2019-10-28 13:10:00,30.03,-76.31,8.10, , , , 
2019-10-28 13:20:00,30.18,-76.33,8.10, , , , 
2019-10-28 13:30:00,30.43,-76.19,8.10, , , , 
2019-10-28 13:40:00,30.41,-76.11,8.10, , , , 
2019-10-28 13:50:00,30.23,-76.10,8.10, , , , 
2019-10-28 14:00:00,30.03,-76.08,8.10, , , , 
2019-10-28 14:10:00,29.88,-76.05,8.10, , , , 
2019-10-28 14:20:00,29.83,-76.03,8.10, , , , 
2019-10-28 14:30:00,29.80,-76.03,8.10, , , , 
2019-10-28 14:40:00,29.78,-76.03,8.10, , , , 
2019-10-28 14:50:00,29.78,-76.03,8.10, , , , 
2019-10-28 15:00:00,29.75,-76.02,8.10, , , , 
2019-10-28 15:10:00,29.75,-76.02,8.10, , , , 
2019-10-28 15:20:00,29.73,-76.02,8.10, , , , 
2019-10-28 15:30:00,29.70,-75.99,8.10, , , , 
2019-10-28 15:40:00,29.70,-76.00,8.10, , , , 
2019-10-28 15:50:00,29.70,-76.00,8.10, , , , 
2019-10-28 15:54:08, , , ,Logged,Logged, , 
2019-10-28 15:54:10, , , , , ,Logged,Logged
