Date.Time,light,site,timepoint
2019-10-31 03:32:48,-7.0973085344893185,site1,timepoint1
2019-10-31 03:42:48,-7.0973085344893185,site1,timepoint1
2019-10-31 03:52:48,-7.0973085344893185,site1,timepoint1
2019-10-31 04:02:48,-7.0973085344893185,site1,timepoint1
2019-10-31 04:12:48,-7.0973085344893185,site1,timepoint1
2019-10-31 04:22:48,-7.0973085344893185,site1,timepoint1
2019-10-31 04:32:48,-7.0973085344893185,site1,timepoint1
2019-10-31 04:42:48,-7.0973085344893185,site1,timepoint1
2019-10-31 04:52:48,-7.0973085344893185,site1,timepoint1
2019-10-31 05:02:48,-7.0973085344893185,site1,timepoint1
2019-10-31 05:12:48,-5.261973327182368,site1,timepoint1
2019-10-31 05:22:48,2.140545342289002,site1,timepoint1
2019-10-31 05:32:48,25.755191676305106,site1,timepoint1
2019-10-31 05:42:48,64.35840886999465,site1,timepoint1
2019-10-31 05:52:48,130.18576497207064,site1,timepoint1
2019-10-31 06:02:48,199.92850284973477,site1,timepoint1
2019-10-31 06:12:48,224.09374974594297,site1,timepoint1
2019-10-31 06:22:48,227.76442016055688,site1,timepoint1
2019-10-31 06:32:48,293.6529541028764,site1,timepoint1
2019-10-31 06:42:48,563.9978301391903,site1,timepoint1
2019-10-31 06:52:48,1163.9689094078328,site1,timepoint1
2019-10-31 07:02:48,1281.797429716939,site1,timepoint1
2019-10-31 07:12:48,1431.5607826331864,site1,timepoint1
2019-10-31 07:22:48,1603.042268835899,site1,timepoint1
2019-10-31 07:32:48,1416.388678252782,site1,timepoint1
2019-10-31 07:42:48,1341.7517131556328,site1,timepoint1
2019-10-31 07:52:48,2060.2242689760606,site1,timepoint1
2019-10-31 08:02:48,2258.9298940871595,site1,timepoint1
2019-10-31 08:12:48,2377.7984376804066,site1,timepoint1
2019-10-31 08:22:48,2510.2484618077247,site1,timepoint1
2019-10-31 08:32:48,2337.543418800141,site1,timepoint1
2019-10-31 08:42:48,2875.8472351032697,site1,timepoint1
2019-10-31 08:52:48,2666.49666578979,site1,timepoint1
2019-10-31 09:02:48,2467.913396359178,site1,timepoint1
2019-10-31 09:12:48,2848.9901632363444,site1,timepoint1
2019-10-31 09:22:48,2989.9439071575184,site1,timepoint1
2019-10-31 09:32:48,3471.9641104365674,site1,timepoint1
2019-10-31 09:42:48,3622.33924175525,site1,timepoint1
2019-10-31 09:52:48,3733.19348827659,site1,timepoint1
2019-10-31 10:02:48,3648.0339346575474,site1,timepoint1
2019-10-31 10:12:48,3667.1214208135398,site1,timepoint1
2019-10-31 10:22:48,3950.1301097802716,site1,timepoint1
2019-10-31 10:32:48,4002.1924518275455,site1,timepoint1
2019-10-31 10:42:48,3936.5486292462,site1,timepoint1
2019-10-31 10:52:48,3769.043702659319,site1,timepoint1
2019-10-31 11:02:48,4002.1924518275455,site1,timepoint1
2019-10-31 11:12:48,4002.1924518275455,site1,timepoint1
2019-10-31 11:22:48,4002.1924518275455,site1,timepoint1
2019-10-31 11:32:48,3799.449089260371,site1,timepoint1
2019-10-31 11:42:48,4002.1924518275455,site1,timepoint1
2019-10-31 11:52:48,3921.131813504822,site1,timepoint1
2019-10-31 12:02:48,3725.9745031278494,site1,timepoint1
2019-10-31 12:12:48,3844.414801839391,site1,timepoint1
2019-10-31 12:22:48,3514.91095428755,site1,timepoint1
2019-10-31 12:32:48,3189.567199872271,site1,timepoint1
2019-10-31 12:42:48,4002.1924518275455,site1,timepoint1
2019-10-31 12:52:48,4002.1924518275455,site1,timepoint1
2019-10-31 13:02:48,2157.191145762111,site1,timepoint1
2019-10-31 13:12:48,1178.4068797053142,site1,timepoint1
2019-10-31 13:22:48,1641.9513752308064,site1,timepoint1
2019-10-31 13:32:48,1972.250534705814,site1,timepoint1
2019-10-31 13:42:48,3404.8520196893764,site1,timepoint1
2019-10-31 13:52:48,2997.2240701465025,site1,timepoint1
2019-10-31 14:02:48,2081.6976909015516,site1,timepoint1
2019-10-31 14:12:48,1397.7906148187383,site1,timepoint1
2019-10-31 14:22:48,1495.858692729173,site1,timepoint1
2019-10-31 14:32:48,2450.844778931223,site1,timepoint1
2019-10-31 14:42:48,2133.821210789069,site1,timepoint1
2019-10-31 14:52:48,2866.24231418503,site1,timepoint1
2019-10-31 18:02:48,20.67743093608921,site1,timepoint1
2019-10-31 18:52:48,-7.0973085344893185,site1,timepoint1
2019-10-31 19:02:48,-7.0973085344893185,site1,timepoint1
2019-10-31 19:12:48,-7.0973085344893185,site1,timepoint1
2019-10-31 19:22:48,-7.0973085344893185,site1,timepoint1
2019-10-31 19:32:48,-7.0973085344893185,site1,timepoint1
2019-10-31 19:42:48,-7.0973085344893185,site1,timepoint1
2019-10-31 19:52:48,-7.0973085344893185,site1,timepoint1
2019-10-31 20:02:48,-7.0973085344893185,site1,timepoint1
2019-10-31 20:12:48,-7.0973085344893185,site1,timepoint1
2019-10-31 20:22:48,-7.0973085344893185,site1,timepoint1
2019-10-31 20:32:48,-7.0973085344893185,site1,timepoint1
2019-10-31 20:42:48,-7.0973085344893185,site1,timepoint1
2019-10-31 20:52:48,-7.0973085344893185,site1,timepoint1
2019-10-31 21:02:48,-7.0973085344893185,site1,timepoint1
2019-10-31 21:12:48,-7.0973085344893185,site1,timepoint1
2019-10-31 22:52:48,-7.0973085344893185,site1,timepoint1
2019-10-31 23:02:48,-7.0973085344893185,site1,timepoint1
2019-10-31 23:12:48,-7.0973085344893185,site1,timepoint1
2019-10-31 23:22:48,-7.0973085344893185,site1,timepoint1
2019-10-31 23:32:48,-7.0973085344893185,site1,timepoint1
2019-10-31 23:42:48,-7.0973085344893185,site1,timepoint1
2019-10-31 23:52:48,-7.0973085344893185,site1,timepoint1
2019-11-01 00:02:48,-7.0973085344893185,site1,timepoint1
2019-11-01 00:12:48,-7.0973085344893185,site1,timepoint1
2019-11-01 00:22:48,-7.0973085344893185,site1,timepoint1
2019-11-01 00:32:48,-7.0973085344893185,site1,timepoint1
2019-11-01 00:42:48,-7.0973085344893185,site1,timepoint1
2019-11-01 00:52:48,-7.0973085344893185,site1,timepoint1
2019-11-01 01:02:48,-7.0973085344893185,site1,timepoint1
2019-11-01 01:12:48,-7.0973085344893185,site1,timepoint1
2019-11-01 01:22:48,-7.0973085344893185,site1,timepoint1
2019-11-01 01:32:48,-7.0973085344893185,site1,timepoint1
2019-11-01 01:42:48,-7.0973085344893185,site1,timepoint1
2019-11-01 01:52:48,-7.0973085344893185,site1,timepoint1
2019-11-01 02:02:48,-7.0973085344893185,site1,timepoint1
2019-11-01 02:12:48,-7.0973085344893185,site1,timepoint1
2019-11-01 02:22:48,-7.0973085344893185,site1,timepoint1
2019-11-01 02:32:48,-7.0973085344893185,site1,timepoint1
2019-11-01 02:42:48,-7.0973085344893185,site1,timepoint1
2019-11-01 02:52:48,-7.0973085344893185,site1,timepoint1
2019-11-01 03:02:48,-7.0973085344893185,site1,timepoint1
2019-11-01 03:12:48,-7.0973085344893185,site1,timepoint1
2019-11-01 03:22:48,-7.0973085344893185,site1,timepoint1
2019-11-01 03:32:48,-7.0973085344893185,site1,timepoint1
2019-11-01 03:42:48,-7.0973085344893185,site1,timepoint1
2019-11-01 03:52:48,-7.0973085344893185,site1,timepoint1
2019-11-01 04:02:48,-7.0973085344893185,site1,timepoint1
2019-11-01 04:12:48,-7.0973085344893185,site1,timepoint1
2019-11-01 04:22:48,-7.0973085344893185,site1,timepoint1
2019-11-01 04:32:48,-7.0973085344893185,site1,timepoint1
2019-11-01 04:42:48,-7.0973085344893185,site1,timepoint1
2019-11-01 04:52:48,-7.0973085344893185,site1,timepoint1
2019-11-01 05:02:48,-7.036130694245753,site1,timepoint1
2019-11-01 05:12:48,-5.323151167425932,site1,timepoint1
2019-11-01 05:22:48,5.750037916659339,site1,timepoint1
2019-11-01 05:32:48,38.174293245748814,site1,timepoint1
2019-11-01 05:42:48,89.93074609180483,site1,timepoint1
2019-11-01 05:52:48,160.28526237190462,site1,timepoint1
2019-11-01 06:02:48,237.98111948123224,site1,timepoint1
2019-11-01 06:12:48,296.4059569138368,site1,timepoint1
2019-11-01 06:22:48,462.075548293411,site1,timepoint1
2019-11-01 06:32:48,331.4608593733996,site1,timepoint1
2019-11-01 06:42:48,650.258584882617,site1,timepoint1
2019-11-01 06:52:48,478.71592083966067,site1,timepoint1
2019-11-01 07:02:48,916.0151229006635,site1,timepoint1
2019-11-01 07:12:48,1232.6104461611128,site1,timepoint1
2019-11-01 07:22:48,1448.3846887001666,site1,timepoint1
2019-11-01 07:32:48,1673.0297180745374,site1,timepoint1
2019-11-01 07:42:48,1630.6946526259906,site1,timepoint1
2019-11-01 07:52:48,1973.657625031416,site1,timepoint1
2019-11-01 08:02:48,2102.620512264851,site1,timepoint1
2019-11-01 08:12:48,2300.1025805710788,site1,timepoint1
2019-11-01 08:22:48,2348.922497085444,site1,timepoint1
2019-11-01 08:32:48,2622.1427316132053,site1,timepoint1
2019-11-01 08:42:48,2745.2325461832584,site1,timepoint1
2019-11-01 08:52:48,2919.711746557906,site1,timepoint1
2019-11-01 09:02:48,2980.950764641714,site1,timepoint1
2019-11-01 09:12:48,2887.042779867842,site1,timepoint1
2019-11-01 09:22:48,3322.20075752032,site1,timepoint1
2019-11-01 09:32:48,3177.5151653442886,site1,timepoint1
2019-11-01 09:42:48,3419.106456466127,site1,timepoint1
2019-11-01 09:52:48,3672.8109599561913,site1,timepoint1
2019-11-01 10:02:48,3764.8836095227566,site1,timepoint1
2019-11-01 10:12:48,3689.2677989817103,site1,timepoint1
2019-11-01 10:22:48,4002.1924518275455,site1,timepoint1
2019-11-01 10:32:48,4002.1924518275455,site1,timepoint1
2019-11-01 10:42:48,4002.1924518275455,site1,timepoint1
2019-11-01 10:52:48,3611.4495861918954,site1,timepoint1
2019-11-01 11:02:48,4002.1924518275455,site1,timepoint1
2019-11-01 11:12:48,2517.222735595491,site1,timepoint1
2019-11-01 11:22:48,2855.2303029411883,site1,timepoint1
2019-11-01 11:32:48,3789.3547456201827,site1,timepoint1
2019-11-01 11:42:48,4002.1924518275455,site1,timepoint1
2019-11-01 11:52:48,4002.1924518275455,site1,timepoint1
2019-11-01 12:02:48,4002.1924518275455,site1,timepoint1
2019-11-01 12:12:48,4002.1924518275455,site1,timepoint1
2019-11-01 12:22:48,4002.1924518275455,site1,timepoint1
2019-11-01 12:32:48,3531.061904111851,site1,timepoint1
2019-11-01 12:42:48,3214.7724700526196,site1,timepoint1
2019-11-01 12:52:48,2130.639963096404,site1,timepoint1
2019-11-01 13:02:48,2270.553683733437,site1,timepoint1
2019-11-01 13:12:48,1903.486642272047,site1,timepoint1
2019-11-01 13:22:48,1664.3424647599513,site1,timepoint1
2019-11-01 13:32:48,1222.2102133197068,site1,timepoint1
2019-11-01 13:42:48,1236.5258279367008,site1,timepoint1
2019-11-01 13:52:48,1218.6007207453363,site1,timepoint1
2019-11-01 14:02:48,1032.8036199256294,site1,timepoint1
2019-11-01 14:12:48,1038.737870429255,site1,timepoint1
2019-11-01 14:22:48,1006.4971486208963,site1,timepoint1
2019-11-01 14:32:48,1077.4022654631883,site1,timepoint1
2019-11-01 14:42:48,1035.0672000146412,site1,timepoint1
2019-11-01 14:52:48,896.0711469812613,site1,timepoint1
2019-11-01 15:02:48,877.411905706974,site1,timepoint1
2019-11-01 15:12:48,1015.0620462549954,site1,timepoint1
2019-11-01 15:22:48,1264.361745247523,site1,timepoint1
2019-11-01 15:32:48,985.6355050978406,site1,timepoint1
2019-11-01 15:42:48,670.8755170446984,site1,timepoint1
2019-11-01 15:52:48,576.5392873891211,site1,timepoint1
2019-11-01 16:02:48,521.4792311699126,site1,timepoint1
2019-11-01 16:12:48,453.7553620202861,site1,timepoint1
2019-11-01 16:22:48,452.1647381739534,site1,timepoint1
2019-11-01 16:32:48,417.9663254778006,site1,timepoint1
2019-11-01 16:42:48,322.2841833368648,site1,timepoint1
2019-11-01 16:52:48,376.0595049109585,site1,timepoint1
2019-11-01 17:02:48,361.31564541225936,site1,timepoint1
2019-11-01 17:12:48,335.1315297880135,site1,timepoint1
2019-11-01 17:22:48,197.72610060096645,site1,timepoint1
2019-11-01 17:32:48,155.32985731217587,site1,timepoint1
2019-11-01 17:42:48,97.639153962494035,site1,timepoint1
2019-11-01 17:52:48,36.33895803844186,site1,timepoint1
2019-11-01 18:02:48,12.90784522515645,site1,timepoint1
2019-11-01 18:12:48,-1.7136585930555945,site1,timepoint1
2019-11-01 18:22:48,-6.424352291810103,site1,timepoint1
2019-11-01 18:32:48,-7.036130694245753,site1,timepoint1
2019-11-01 18:42:48,-7.0973085344893185,site1,timepoint1
2019-11-01 18:52:48,-7.0973085344893185,site1,timepoint1
2019-11-01 19:02:48,-7.0973085344893185,site1,timepoint1
2019-11-01 19:12:48,-7.0973085344893185,site1,timepoint1
2019-11-01 19:22:48,-7.0973085344893185,site1,timepoint1
2019-11-01 22:02:48,-7.0973085344893185,site1,timepoint1
2019-11-01 22:22:48,-7.0973085344893185,site1,timepoint1
2019-11-01 22:52:48,-7.0973085344893185,site1,timepoint1
2019-11-01 23:02:48,-7.0973085344893185,site1,timepoint1
2019-11-01 23:12:48,-7.0973085344893185,site1,timepoint1
2019-11-01 23:22:48,-7.0973085344893185,site1,timepoint1
2019-11-01 23:32:48,-7.0973085344893185,site1,timepoint1
2019-11-01 23:42:48,-7.0973085344893185,site1,timepoint1
2019-11-01 23:52:48,-7.0973085344893185,site1,timepoint1
2019-11-02 00:02:48,-7.0973085344893185,site1,timepoint1
2019-11-02 00:12:48,-7.0973085344893185,site1,timepoint1
2019-11-02 00:22:48,-7.0973085344893185,site1,timepoint1
2019-11-02 00:32:48,-7.0973085344893185,site1,timepoint1
2019-11-02 01:32:48,-7.0973085344893185,site1,timepoint1
2019-11-02 02:02:48,-7.0973085344893185,site1,timepoint1
2019-11-02 02:52:48,-7.0973085344893185,site1,timepoint1
2019-11-02 03:02:48,-7.0973085344893185,site1,timepoint1
2019-11-02 03:12:48,-7.0973085344893185,site1,timepoint1
2019-11-02 03:22:48,-7.0973085344893185,site1,timepoint1
2019-11-02 03:32:48,-7.0973085344893185,site1,timepoint1
2019-11-02 03:42:48,-7.0973085344893185,site1,timepoint1
2019-11-02 03:52:48,-7.0973085344893185,site1,timepoint1
2019-11-02 04:02:48,-7.0973085344893185,site1,timepoint1
2019-11-02 04:12:48,-7.0973085344893185,site1,timepoint1
2019-11-02 04:22:48,-7.0973085344893185,site1,timepoint1
2019-11-02 04:32:48,-7.0973085344893185,site1,timepoint1
2019-11-02 04:42:48,-7.0973085344893185,site1,timepoint1
2019-11-02 04:52:48,-7.0973085344893185,site1,timepoint1
2019-11-02 05:02:48,-7.0973085344893185,site1,timepoint1
2019-11-02 05:12:48,-5.934929569861582,site1,timepoint1
2019-11-02 05:22:48,2.0181896618018733,site1,timepoint1
2019-11-02 05:32:48,13.947868509297056,site1,timepoint1
2019-11-02 05:42:48,39.33667221037655,site1,timepoint1
2019-11-02 05:52:48,98.86271076736533,site1,timepoint1
2019-11-02 06:02:48,173.31614234378398,site1,timepoint1
2019-11-02 06:12:48,319.28646916493017,site1,timepoint1
2019-11-02 06:22:48,526.2511027089107,site1,timepoint1
2019-11-02 06:32:48,528.6982163186533,site1,timepoint1
2019-11-02 06:42:48,536.896046911291,site1,timepoint1
2019-11-02 07:52:48,1192.2330716003598,site1,timepoint1
2019-11-02 09:22:48,2535.8819768697786,site1,timepoint1
2019-11-02 10:42:48,2547.199877314838,site1,timepoint1
2019-11-02 10:52:48,2615.719058387631,site1,timepoint1
2019-11-02 11:02:48,3282.129272160785,site1,timepoint1
2019-11-02 11:12:48,3276.8679778998385,site1,timepoint1
2019-11-02 11:22:48,2577.4829082354026,site1,timepoint1
2019-11-02 11:32:48,2951.218334283342,site1,timepoint1
2019-11-02 11:42:48,3677.0934087732408,site1,timepoint1
2019-11-02 11:52:48,2468.6475304421006,site1,timepoint1
2019-11-02 12:02:48,2985.6002805002254,site1,timepoint1
2019-11-02 12:12:48,2700.633900645699,site1,timepoint1
2019-11-02 12:22:48,3909.9362687402495,site1,timepoint1
2019-11-02 12:32:48,3836.6452161284583,site1,timepoint1
2019-11-02 12:42:48,1999.6582071349312,site1,timepoint1
2019-11-02 12:52:48,3493.7434215632766,site1,timepoint1
2019-11-02 13:02:48,3091.0096992398876,site1,timepoint1
2019-11-02 13:12:48,1640.0548621832559,site1,timepoint1
2019-11-02 13:22:48,3557.0624862153663,site1,timepoint1
2019-11-02 13:32:48,1955.9160513607821,site1,timepoint1
2019-11-02 13:42:48,2807.328054030477,site1,timepoint1
2019-11-02 13:52:48,2920.751769842046,site1,timepoint1
2019-11-02 14:02:48,2803.473850095132,site1,timepoint1
2019-11-02 14:12:48,2576.320529270775,site1,timepoint1
2019-11-02 14:22:48,2579.991199685389,site1,timepoint1
2019-11-02 14:32:48,2693.476093337202,site1,timepoint1
2019-11-02 14:42:48,2584.763071224387,site1,timepoint1
2019-11-02 14:52:48,2458.736720322643,site1,timepoint1
2019-11-02 15:02:48,1584.8724502835603,site1,timepoint1
2019-11-02 15:12:48,2276.61028991755,site1,timepoint1
2019-11-02 15:22:48,1921.228215942681,site1,timepoint1
2019-11-02 15:32:48,1834.72274983828,site1,timepoint1
2019-11-02 15:42:48,1965.5209722790219,site1,timepoint1
2019-11-02 15:52:48,1897.2465025672034,site1,timepoint1
2019-11-02 16:02:48,1556.3023988898153,site1,timepoint1
2019-11-02 16:12:48,1551.8975943922787,site1,timepoint1
2019-11-02 16:22:48,686.1699771055897,site1,timepoint1
