"Plot Title: 20444041"
"#","Date Time, GMT-10:00","Temp, °F (LGR S/N: 20444041, SEN S/N: 20444041)","Coupler Detached (LGR S/N: 20444041)","Coupler Attached (LGR S/N: 20444041)","Host Connected (LGR S/N: 20444041)","End Of File (LGR S/N: 20444041)"
184,10/25/19 11:30:00 PM,80.978,,,,
185,10/25/19 11:40:00 PM,81.111,,,,
186,10/25/19 11:50:00 PM,81.244,,,,
187,10/26/19 12:00:00 AM,81.376,,,,
188,10/26/19 12:10:00 AM,81.333,,,,
189,10/26/19 12:20:00 AM,81.199,,,,
190,10/26/19 12:30:00 AM,81.066,,,,
191,10/26/19 12:40:00 AM,80.935,,,,
192,10/26/19 12:50:00 AM,80.890,,,,
193,10/26/19 01:00:00 AM,80.978,,,,
194,10/26/19 01:10:00 AM,81.111,,,,
195,10/26/19 01:20:00 AM,81.199,,,,
196,10/26/19 01:30:00 AM,81.333,,,,
197,10/26/19 01:40:00 AM,81.333,,,,
198,10/26/19 01:50:00 AM,81.199,,,,
199,10/26/19 02:00:00 AM,81.066,,,,
200,10/26/19 02:10:00 AM,80.935,,,,
201,10/26/19 02:20:00 AM,80.890,,,,
202,10/26/19 02:30:00 AM,81.023,,,,
203,10/26/19 02:40:00 AM,81.111,,,,
204,10/26/19 02:50:00 AM,81.244,,,,
205,10/26/19 03:00:00 AM,81.333,,,,
206,10/26/19 03:10:00 AM,81.421,,,,
207,10/26/19 03:20:00 AM,81.333,,,,
208,10/26/19 03:30:00 AM,81.154,,,,
209,10/26/19 03:40:00 AM,81.023,,,,
210,10/26/19 03:50:00 AM,80.890,,,,
211,10/26/19 04:00:00 AM,80.890,,,,
212,10/26/19 04:10:00 AM,81.023,,,,
213,10/26/19 04:20:00 AM,81.154,,,,
214,10/26/19 04:30:00 AM,81.244,,,,
215,10/26/19 04:40:00 AM,81.376,,,,
216,10/26/19 04:50:00 AM,81.376,,,,
217,10/26/19 05:00:00 AM,81.199,,,,
218,10/26/19 05:10:00 AM,81.066,,,,
219,10/26/19 05:20:00 AM,80.890,,,,
220,10/26/19 05:30:00 AM,80.890,,,,
221,10/26/19 05:40:00 AM,80.978,,,,
222,10/26/19 05:50:00 AM,81.111,,,,
223,10/26/19 06:00:00 AM,81.199,,,,
224,10/26/19 06:10:00 AM,81.288,,,,
225,10/26/19 06:20:00 AM,81.421,,,,
226,10/26/19 06:30:00 AM,81.333,,,,
227,10/26/19 06:40:00 AM,81.199,,,,
228,10/26/19 06:50:00 AM,81.066,,,,
229,10/26/19 07:00:00 AM,80.978,,,,
230,10/26/19 07:10:00 AM,80.890,,,,
231,10/26/19 07:20:00 AM,80.890,,,,
232,10/26/19 07:30:00 AM,81.111,,,,
233,10/26/19 07:40:00 AM,81.288,,,,
234,10/26/19 07:50:00 AM,81.376,,,,
235,10/26/19 08:00:00 AM,81.333,,,,
236,10/26/19 08:10:00 AM,81.333,,,,
237,10/26/19 08:20:00 AM,81.333,,,,
238,10/26/19 08:30:00 AM,81.333,,,,
239,10/26/19 08:40:00 AM,81.333,,,,
240,10/26/19 08:50:00 AM,81.333,,,,
241,10/26/19 09:00:00 AM,81.333,,,,
242,10/26/19 09:10:00 AM,81.376,,,,
243,10/26/19 09:20:00 AM,81.376,,,,
244,10/26/19 09:30:00 AM,81.421,,,,
245,10/26/19 09:40:00 AM,81.421,,,,
246,10/26/19 09:50:00 AM,81.376,,,,
247,10/26/19 10:00:00 AM,81.376,,,,
248,10/26/19 10:10:00 AM,81.376,,,,
249,10/26/19 10:20:00 AM,81.376,,,,
250,10/26/19 10:30:00 AM,81.376,,,,
251,10/26/19 10:40:00 AM,81.376,,,,
252,10/26/19 10:50:00 AM,81.376,,,,
253,10/26/19 11:00:00 AM,81.421,,,,
254,10/26/19 11:10:00 AM,81.421,,,,
255,10/26/19 11:20:00 AM,81.466,,,,
256,10/26/19 11:30:00 AM,81.466,,,,
257,10/26/19 11:40:00 AM,81.554,,,,
258,10/26/19 11:50:00 AM,81.597,,,,
259,10/26/19 12:00:00 PM,81.597,,,,
260,10/26/19 12:10:00 PM,81.642,,,,
261,10/26/19 12:20:00 PM,81.687,,,,
262,10/26/19 12:30:00 PM,81.687,,,,
263,10/26/19 12:40:00 PM,81.642,,,,
264,10/26/19 12:50:00 PM,81.687,,,,
265,10/26/19 01:00:00 PM,81.687,,,,
266,10/26/19 01:10:00 PM,71.146,,,,
267,10/26/19 01:20:00 PM,70.759,,,,
268,10/26/19 01:30:00 PM,71.017,,,,
269,10/26/19 01:31:20 PM,,,Logged,,
270,10/26/19 01:31:33 PM,,,,Logged,
271,10/26/19 01:32:35 PM,,Logged,,,
272,10/26/19 01:40:00 PM,84.049,,,,
273,10/26/19 01:50:00 PM,85.352,,,,
274,10/26/19 02:00:00 PM,85.397,,,,
275,10/26/19 02:10:00 PM,85.262,,,,
276,10/26/19 02:20:00 PM,85.082,,,,
277,10/26/19 02:30:00 PM,84.900,,,,
278,10/26/19 02:40:00 PM,84.767,,,,
279,10/26/19 02:50:00 PM,84.587,,,,
280,10/26/19 03:00:00 PM,84.497,,,,
281,10/26/19 03:10:00 PM,84.407,,,,
282,10/26/19 03:20:00 PM,84.362,,,,
283,10/26/19 03:30:00 PM,84.317,,,,
284,10/26/19 03:40:00 PM,84.227,,,,
285,10/26/19 03:50:00 PM,84.272,,,,
286,10/26/19 04:00:00 PM,84.362,,,,
287,10/26/19 04:10:00 PM,84.497,,,,
288,10/26/19 04:20:00 PM,84.632,,,,
289,10/26/19 04:30:00 PM,84.722,,,,
290,10/26/19 04:40:00 PM,84.632,,,,
291,10/26/19 04:50:00 PM,84.407,,,,
292,10/26/19 05:00:00 PM,84.182,,,,
293,10/26/19 05:10:00 PM,84.049,,,,
294,10/26/19 05:20:00 PM,83.869,,,,
295,10/26/19 05:30:00 PM,83.646,,,,
296,10/26/19 05:40:00 PM,83.511,,,,
297,10/26/19 05:50:00 PM,83.332,,,,
298,10/26/19 06:00:00 PM,83.154,,,,
299,10/26/19 06:10:00 PM,83.064,,,,
300,10/26/19 06:20:00 PM,82.931,,,,
301,10/26/19 06:30:00 PM,82.798,,,,
302,10/26/19 06:40:00 PM,82.708,,,,
303,10/26/19 06:50:00 PM,82.620,,,,
304,10/26/19 07:00:00 PM,82.530,,,,
305,10/26/19 07:10:00 PM,82.441,,,,
306,10/26/19 07:20:00 PM,82.396,,,,
307,10/26/19 07:30:00 PM,82.308,,,,
308,10/26/19 07:40:00 PM,82.263,,,,
309,10/26/19 07:50:00 PM,82.175,,,,
310,10/26/19 08:00:00 PM,81.775,,,,
311,10/26/19 08:10:00 PM,81.554,,,,
312,10/26/19 08:20:00 PM,81.466,,,,
313,10/26/19 08:30:00 PM,81.376,,,,
314,10/26/19 08:40:00 PM,81.288,,,,
315,10/26/19 08:50:00 PM,81.023,,,,
316,10/26/19 09:00:00 PM,80.890,,,,
317,10/26/19 09:10:00 PM,80.802,,,,
318,10/26/19 09:20:00 PM,80.757,,,,
319,10/26/19 09:30:00 PM,80.668,,,,
320,10/26/19 09:40:00 PM,80.580,,,,
321,10/26/19 09:50:00 PM,80.492,,,,
322,10/26/19 10:00:00 PM,80.361,,,,
323,10/26/19 10:10:00 PM,80.316,,,,
324,10/26/19 10:20:00 PM,80.272,,,,
325,10/26/19 10:30:00 PM,80.227,,,,
326,10/26/19 10:40:00 PM,80.139,,,,
327,10/26/19 10:50:00 PM,80.139,,,,
328,10/26/19 11:00:00 PM,80.096,,,,
329,10/26/19 11:10:00 PM,80.051,,,,
330,10/26/19 11:20:00 PM,80.051,,,,
331,10/26/19 11:30:00 PM,80.008,,,,
332,10/26/19 11:40:00 PM,79.920,,,,
333,10/26/19 11:50:00 PM,79.876,,,,
334,10/27/19 12:00:00 AM,79.567,,,,
335,10/27/19 12:10:00 AM,79.392,,,,
336,10/27/19 12:20:00 AM,79.435,,,,
337,10/27/19 12:30:00 AM,79.524,,,,
338,10/27/19 12:40:00 AM,79.480,,,,
339,10/27/19 12:50:00 AM,79.435,,,,
340,10/27/19 01:00:00 AM,79.392,,,,
341,10/27/19 01:10:00 AM,79.392,,,,
342,10/27/19 01:20:00 AM,79.304,,,,
343,10/27/19 01:30:00 AM,79.261,,,,
344,10/27/19 01:40:00 AM,79.216,,,,
345,10/27/19 01:50:00 AM,79.128,,,,
346,10/27/19 02:00:00 AM,79.128,,,,
347,10/27/19 02:10:00 AM,79.041,,,,
348,10/27/19 02:20:00 AM,78.996,,,,
349,10/27/19 02:30:00 AM,78.910,,,,
350,10/27/19 02:40:00 AM,78.865,,,,
351,10/27/19 02:50:00 AM,78.865,,,,
352,10/27/19 03:00:00 AM,78.822,,,,
353,10/27/19 03:10:00 AM,78.822,,,,
354,10/27/19 03:20:00 AM,78.777,,,,
355,10/27/19 03:30:00 AM,78.733,,,,
356,10/27/19 03:40:00 AM,78.690,,,,
357,10/27/19 03:50:00 AM,78.602,,,,
358,10/27/19 04:00:00 AM,78.382,,,,
359,10/27/19 04:10:00 AM,78.165,,,,
360,10/27/19 04:20:00 AM,78.296,,,,
361,10/27/19 04:30:00 AM,78.427,,,,
362,10/27/19 04:40:00 AM,78.471,,,,
363,10/27/19 04:50:00 AM,78.471,,,,
364,10/27/19 05:00:00 AM,78.427,,,,
365,10/27/19 05:10:00 AM,78.427,,,,
366,10/27/19 05:20:00 AM,78.382,,,,
367,10/27/19 05:30:00 AM,78.339,,,,
368,10/27/19 05:40:00 AM,78.339,,,,
369,10/27/19 05:50:00 AM,78.296,,,,
370,10/27/19 06:00:00 AM,78.251,,,,
371,10/27/19 06:10:00 AM,78.251,,,,
372,10/27/19 06:20:00 AM,78.514,,,,
373,10/27/19 06:30:00 AM,78.910,,,,
374,10/27/19 06:40:00 AM,79.743,,,,
375,10/27/19 06:50:00 AM,80.184,,,,
376,10/27/19 07:00:00 AM,80.492,,,,
377,10/27/19 07:10:00 AM,80.757,,,,
378,10/27/19 07:20:00 AM,81.111,,,,
379,10/27/19 07:30:00 AM,81.509,,,,
380,10/27/19 07:40:00 AM,81.597,,,,
381,10/27/19 07:50:00 AM,81.466,,,,
382,10/27/19 08:00:00 AM,81.819,,,,
383,10/27/19 08:10:00 AM,82.441,,,,
384,10/27/19 08:20:00 AM,82.931,,,,
385,10/27/19 08:30:00 AM,83.377,,,,
386,10/27/19 08:40:00 AM,83.511,,,,
387,10/27/19 08:50:00 AM,84.137,,,,
388,10/27/19 09:00:00 AM,84.587,,,,
389,10/27/19 09:10:00 AM,84.677,,,,
390,10/27/19 09:20:00 AM,85.035,,,,
391,10/27/19 09:30:00 AM,85.127,,,,
392,10/27/19 09:40:00 AM,85.217,,,,
393,10/27/19 09:50:00 AM,85.262,,,,
394,10/27/19 10:00:00 AM,85.217,,,,
395,10/27/19 10:10:00 AM,85.262,,,,
396,10/27/19 10:20:00 AM,84.945,,,,
397,10/27/19 10:30:00 AM,84.812,,,,
398,10/27/19 10:40:00 AM,84.857,,,,
399,10/27/19 10:50:00 AM,84.812,,,,
400,10/27/19 11:00:00 AM,85.127,,,,
401,10/27/19 11:10:00 AM,85.127,,,,
402,10/27/19 11:20:00 AM,85.127,,,,
403,10/27/19 11:30:00 AM,85.127,,,,
404,10/27/19 11:40:00 AM,85.035,,,,
405,10/27/19 11:50:00 AM,85.172,,,,
406,10/27/19 12:00:00 PM,85.262,,,,
407,10/27/19 12:10:00 PM,85.487,,,,
408,10/27/19 12:20:00 PM,85.577,,,,
409,10/27/19 12:30:00 PM,85.487,,,,
410,10/27/19 12:40:00 PM,85.307,,,,
411,10/27/19 12:50:00 PM,85.172,,,,
412,10/27/19 01:00:00 PM,85.082,,,,
413,10/27/19 01:10:00 PM,85.035,,,,
414,10/27/19 01:20:00 PM,84.945,,,,
415,10/27/19 01:30:00 PM,84.990,,,,
416,10/27/19 01:40:00 PM,84.945,,,,
417,10/27/19 01:50:00 PM,84.900,,,,
418,10/27/19 02:00:00 PM,84.900,,,,
419,10/27/19 02:10:00 PM,84.857,,,,
420,10/27/19 02:20:00 PM,84.857,,,,
421,10/27/19 02:30:00 PM,84.812,,,,
422,10/27/19 02:40:00 PM,84.857,,,,
423,10/27/19 02:50:00 PM,84.812,,,,
424,10/27/19 03:00:00 PM,84.812,,,,
425,10/27/19 03:10:00 PM,84.767,,,,
426,10/27/19 03:20:00 PM,84.812,,,,
427,10/27/19 03:30:00 PM,84.767,,,,
428,10/27/19 03:40:00 PM,84.767,,,,
429,10/27/19 03:50:00 PM,84.990,,,,
430,10/27/19 04:00:00 PM,85.127,,,,
431,10/27/19 04:10:00 PM,84.945,,,,
432,10/27/19 04:20:00 PM,84.722,,,,
433,10/27/19 04:30:00 PM,84.497,,,,
434,10/27/19 04:40:00 PM,84.272,,,,
435,10/27/19 04:50:00 PM,84.094,,,,
436,10/27/19 05:00:00 PM,83.914,,,,
437,10/27/19 05:10:00 PM,83.736,,,,
438,10/27/19 05:20:00 PM,83.601,,,,
439,10/27/19 05:30:00 PM,83.511,,,,
440,10/27/19 05:40:00 PM,83.377,,,,
441,10/27/19 05:50:00 PM,83.287,,,,
442,10/27/19 06:00:00 PM,83.154,,,,
443,10/27/19 06:10:00 PM,83.021,,,,
444,10/27/19 06:20:00 PM,82.931,,,,
445,10/27/19 06:30:00 PM,82.798,,,,
446,10/27/19 06:40:00 PM,82.708,,,,
447,10/27/19 06:50:00 PM,82.665,,,,
448,10/27/19 07:00:00 PM,82.620,,,,
449,10/27/19 07:10:00 PM,82.575,,,,
450,10/27/19 07:20:00 PM,82.530,,,,
451,10/27/19 07:30:00 PM,82.486,,,,
452,10/27/19 07:40:00 PM,82.308,,,,
453,10/27/19 07:50:00 PM,82.175,,,,
454,10/27/19 08:00:00 PM,82.085,,,,
455,10/27/19 08:10:00 PM,81.997,,,,
456,10/27/19 08:20:00 PM,81.909,,,,
457,10/27/19 08:30:00 PM,81.864,,,,
458,10/27/19 08:40:00 PM,81.775,,,,
459,10/27/19 08:50:00 PM,81.687,,,,
460,10/27/19 09:00:00 PM,81.597,,,,
461,10/27/19 09:10:00 PM,81.509,,,,
462,10/27/19 09:20:00 PM,81.421,,,,
463,10/27/19 09:30:00 PM,81.376,,,,
464,10/27/19 09:40:00 PM,81.288,,,,
465,10/27/19 09:50:00 PM,81.199,,,,
466,10/27/19 10:00:00 PM,81.154,,,,
467,10/27/19 10:10:00 PM,81.111,,,,
468,10/27/19 10:20:00 PM,81.066,,,,
469,10/27/19 10:30:00 PM,81.023,,,,
470,10/27/19 10:40:00 PM,80.978,,,,
471,10/27/19 10:50:00 PM,80.978,,,,
472,10/27/19 11:00:00 PM,80.935,,,,
473,10/27/19 11:10:00 PM,80.890,,,,
474,10/27/19 11:20:00 PM,80.713,,,,
475,10/27/19 11:30:00 PM,80.492,,,,
476,10/27/19 11:40:00 PM,80.492,,,,
477,10/27/19 11:50:00 PM,80.492,,,,
478,10/28/19 12:00:00 AM,80.492,,,,
479,10/28/19 12:10:00 AM,80.492,,,,
480,10/28/19 12:20:00 AM,80.449,,,,
481,10/28/19 12:30:00 AM,80.404,,,,
482,10/28/19 12:40:00 AM,80.361,,,,
483,10/28/19 12:50:00 AM,80.272,,,,
484,10/28/19 01:00:00 AM,80.227,,,,
485,10/28/19 01:10:00 AM,80.184,,,,
486,10/28/19 01:20:00 AM,80.096,,,,
487,10/28/19 01:30:00 AM,80.051,,,,
488,10/28/19 01:40:00 AM,80.008,,,,
489,10/28/19 01:50:00 AM,79.963,,,,
490,10/28/19 02:00:00 AM,79.876,,,,
491,10/28/19 02:10:00 AM,79.831,,,,
492,10/28/19 02:20:00 AM,79.831,,,,
493,10/28/19 02:30:00 AM,79.831,,,,
494,10/28/19 02:40:00 AM,79.788,,,,
495,10/28/19 02:50:00 AM,79.743,,,,
496,10/28/19 03:00:00 AM,79.655,,,,
497,10/28/19 03:10:00 AM,79.392,,,,
498,10/28/19 03:20:00 AM,79.347,,,,
499,10/28/19 03:30:00 AM,79.435,,,,
500,10/28/19 03:40:00 AM,79.524,,,,
501,10/28/19 03:50:00 AM,79.524,,,,
502,10/28/19 04:00:00 AM,79.524,,,,
503,10/28/19 04:10:00 AM,79.480,,,,
504,10/28/19 04:20:00 AM,79.392,,,,
505,10/28/19 04:30:00 AM,79.347,,,,
506,10/28/19 04:40:00 AM,79.304,,,,
507,10/28/19 04:50:00 AM,79.261,,,,
508,10/28/19 05:00:00 AM,79.216,,,,
509,10/28/19 05:10:00 AM,79.173,,,,
510,10/28/19 05:20:00 AM,79.084,,,,
511,10/28/19 05:30:00 AM,79.084,,,,
512,10/28/19 05:40:00 AM,78.996,,,,
513,10/28/19 05:50:00 AM,78.996,,,,
514,10/28/19 06:00:00 AM,79.084,,,,
515,10/28/19 06:10:00 AM,79.128,,,,
516,10/28/19 06:20:00 AM,79.392,,,,
517,10/28/19 06:30:00 AM,79.743,,,,
518,10/28/19 06:40:00 AM,80.449,,,,
519,10/28/19 06:50:00 AM,80.625,,,,
520,10/28/19 07:00:00 AM,80.890,,,,
521,10/28/19 07:10:00 AM,81.154,,,,
522,10/28/19 07:20:00 AM,81.421,,,,
523,10/28/19 07:30:00 AM,81.909,,,,
524,10/28/19 07:40:00 AM,82.308,,,,
525,10/28/19 07:50:00 AM,82.798,,,,
526,10/28/19 08:00:00 AM,83.377,,,,
527,10/28/19 08:10:00 AM,83.779,,,,
528,10/28/19 08:20:00 AM,84.094,,,,
529,10/28/19 08:30:00 AM,84.407,,,,
530,10/28/19 08:40:00 AM,84.632,,,,
531,10/28/19 08:50:00 AM,84.497,,,,
532,10/28/19 09:00:00 AM,84.272,,,,
533,10/28/19 09:10:00 AM,84.542,,,,
534,10/28/19 09:20:00 AM,83.869,,,,
535,10/28/19 09:30:00 AM,84.049,,,,
536,10/28/19 09:40:00 AM,84.004,,,,
537,10/28/19 09:50:00 AM,84.182,,,,
538,10/28/19 10:00:00 AM,84.362,,,,
539,10/28/19 10:10:00 AM,84.632,,,,
540,10/28/19 10:20:00 AM,84.990,,,,
541,10/28/19 10:30:00 AM,85.082,,,,
542,10/28/19 10:40:00 AM,85.487,,,,
543,10/28/19 10:50:00 AM,85.532,,,,
544,10/28/19 11:00:00 AM,85.577,,,,
545,10/28/19 11:10:00 AM,85.894,,,,
546,10/28/19 11:20:00 AM,85.667,,,,
547,10/28/19 11:30:00 AM,85.172,,,,
548,10/28/19 11:40:00 AM,85.172,,,,
