colony_id,colony_id_corr,species,timepoint,month,site,nutrient,site_code,cre.umol.mgprot,Host_AFDW.mg.cm2,Sym_AFDW.mg.cm2,Host_DW.mg.cm2,Sym_DW.mg.cm2,chla.ug.cm2,chlc2.ug.cm2,prot_ug.cm2,surface.area.cm2,cells.cm2,Am,AQY,Rd,Ik,Ic,calc.umol.cm2.hr,code,mgprot,mgafdw,cells,cells.mgprot,cells.mgAFDW,chla.ug.mgprot,chla.ug.mgAFDW,chlc2.ug.mgprot,chlc2.ug.mgAFDW,prot_mg.cm2,prot_mg.mgafdw,cre.umol.mgafdw,cre.umol.cm2,chla.ug.cell,chlc2.ug.cell,calc.umol.mgprot.hr,calc.umol.mgAFDW.hr,Ratio_AFDW.mg.cm2,Total_Chl,Total_Chl_cell,haplotype
ACR-186,ACR-186,Acropora,timepoint1,January 2020,Manava,High,Manava High,0.1107865324006263,1.0093344521081808,0.3574036748448544,151.8410824804558,108.74337736483557,1.44074219805229,1.1217676914864625,315.70432056560594,25.68524233553193,367883.10358259967,0.74852928237037,0.0026234490864858783,0.4174757702588889,285.32258782007784,191.72030579387973,0.0058880186021436,ACR-186 - timepoint1,8.108941980102045,25.924999999999972,9449166.666666668,1165277.3801876132,364480.8743169403,4.563580870452142,1.4274180327868873,3.5532224882977173,1.1113934426229524,0.31570432056560593,0.31278464725562405,0.03465232645760367,0.03497578693935921,3.916304347826087e-6,3.0492503748125942e-6,0.01865042135500335,0.005833565464693481,0.2615012106537478,2.5388114754098394,6.965554722638682e-6,Acropora pulchra
ACR-187,ACR-187,Acropora,timepoint1,January 2020,Manava,High,Manava High,0.08047984646299622,1.0376930115621732,0.5949439932956659,174.9121504382395,127.78843539717762,1.496154431512119,0.47809976019374967,388.4007828954013,36.13785539862705,364729.8770268561,0.9700647316599772,0.002189791335064004,0.45740941968988313,442.9941410977517,236.8679105989477,0.0050713532641012025,ACR-187 - timepoint1,14.03597132898755,37.499999999999645,13180555.555555554,939055.4630397853,351481.4814814848,3.852089123916732,1.4418083333333473,1.2309443782004552,0.4607333333333376,0.38840078289540125,0.3742925687730049,0.030123008467091886,0.03125843537352942,4.102089041095892e-6,1.3108324552160168e-6,0.013057010921285783,0.004887142158225235,0.36440677966102475,1.902541666666685,5.412921496311909e-6,Acropora pulchra
ACR-190,ACR-190,Acropora,timepoint1,January 2020,Manava,High,Manava High,0.0907799411635276,1.693655005721576,0.9380243108612232,248.8422159329588,179.7046129763178,4.58799850016607,5.151603459018786,618.2792429090339,19.18926811552937,872883.73371805,1.2505372820203449,0.0020687391201520693,0.65596983607151,604.4924997253497,372.4388758358908,0.0025916743609827523,ACR-190 - timepoint1,11.864326162447963,32.49999999999975,16750000.000000004,1411795.3072645452,515384.61538461945,7.42059280298545,2.7089333333333543,8.332163044614342,3.0417076923077158,0.6182792429090339,0.3650561896137863,0.03313977941452109,0.05612735329391249,5.256139303482586e-6,5.901820895522387e-6,0.00419175379200634,0.0015302256671089743,0.35643564356436686,5.75064102564107,1.1157960199004974e-5,Acropora pulchra
ACR-193,ACR-193,Acropora,timepoint1,January 2020,Manava,High,Manava High,0.10708585804399146,1.375915505462754,0.7101499383034205,220.71977900132,162.3321387614401,3.796343211846751,4.124639610408246,393.4923015020763,27.036543924612715,543955.1263532044,1.163758808406848,0.0025850709268342258,0.4802262467880052,450.1844790123536,203.9425634804649,0.0068336119667474935,ACR-193 - timepoint1,10.638671893557836,37.199999999999456,14706666.66666667,1382378.0650263475,395340.5017921206,9.64782080196992,2.759139784946277,10.482135469139495,2.997741935483915,0.3934923015020763,0.2859858035902686,0.030625035165864328,0.04213746074005483,6.97914777878513e-6,7.582683590208522e-6,0.017366570935852057,0.004966592744697054,0.34042553191491376,5.756881720430192,1.4561831368993652e-5,Acropora pulchra
ACR-225,ACR-225,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.3796412394033234,2.523574849655888,0.4910740247979263,355.0169645477593,264.3114998840473,1.807487751157464,1.2750532439700462,551.6132732437698,21.992611000845983,1000335.9764401657,1.115013672210117,0.002031282905302169,0.4410293858053784,548.9209155945957,236.3968121475438,0.004381796058174906,ACR-225 - timepoint1,12.131416141353592,55.50000000000033,21999999.999999996,1813473.3607073587,396396.396396394,3.2767299824540235,0.7162409909909869,2.311498482391617,0.5052567567567536,0.5516132732437697,0.21858407461898235,0.08298352900217898,0.20941514672558884,1.8068806818181825e-6,1.2746249999999999e-6,0.007943601560578287,0.001736344796260909,0.16289592760181656,1.2214977477477404,3.0815056818181824e-6,Acropora pulchra
ACR-228,ACR-228,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.0570670155001735,0.7287834601302027,0.5830267681041699,354.32323952366124,272.4556965696775,2.6995334722337327,4.41973621393821,286.91464925071955,23.05211481747744,311674.74054548034,0.6787679240054232,0.0022999569150533917,0.38654123174949145,295.1220170964229,204.45590862541357,0,ACR-228 - timepoint1,6.613989437343855,16.799999999999926,7184761.904761905,1086297.7591399464,427664.3990929724,9.408838061366303,3.7041640211640376,15.404358841489602,6.064539682539708,0.2869146492507195,0.39368984746094543,0.022466704627314715,0.016373362736017652,8.661380346412159e-6,1.4180604453870623e-5,0,0,0.4444444444444477,9.768703703703746,2.2841984800282782e-5,Acropora pulchra
ACR-229,ACR-229,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.08547829111797603,1.9613519869048783,1.569081589523839,422.61516861586426,318.60119952282474,4.993892729324403,4.883739206393188,833.409351957702,19.57833181212844,686473.1954166878,1.876340048249262,0.004275036233525019,0.8758310897582919,438.9062327787826,231.65618331356148,0.02738281914541157,ACR-229 - timepoint1,16.316764827958824,38.4000000000011,13440000,823692.6953173046,349999.99999999,5.992124659500892,2.546148148148075,5.859952489039326,2.4899861111110395,0.833409351957702,0.4249157507280822,0.03632107224134835,0.0712384072070842,7.274708994708995e-6,7.11424603174603e-6,0.032856385737799275,0.01396119581198843,0.44444444444443443,5.036134259259114,1.4388955026455025e-5,Acropora pulchra
ACR-231,ACR-231,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.0836639404148945,1.3195137462954356,1.2755299547520895,598.0157478044241,460.1341911579531,1.9356991759455229,0.3460974597053766,592.9020201143954,22.280934990289943,1012848.9774803903,1.427019776081702,0.0033693304982227103,0.7695447905859099,423.5321458771828,271.2118601156609,0.042995389032676495,ACR-231 - timepoint1,13.210411365780425,29.40000000000254,22567222.22222222,1708290.650257811,767592.5925925262,3.264787621354446,1.4669791666665402,0.5837346609792289,0.2622916666666436,0.5929020201143954,0.4493337199244654,0.03759302957016337,0.04960451928272136,1.9111429433051875e-6,3.4170687575391994e-7,0.07251685366897703,0.032584267616299574,0.4915254237287812,1.7292708333331839,2.2528498190591075e-6,Acropora pulchra
ACR-234,ACR-234,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.107163132737008,0.8361999887874306,1.040604430491063,320.6594679225223,241.5750797237,2.938203732618297,3.359861878404642,515.1288444323927,25.83114122175659,624913.2426493895,0.8308713066743851,0.002188780730070892,0.5238478131571238,379.6046334195725,308.33739954435464,0.022016551379803205,ACR-234 - timepoint1,13.306365927933417,21.599999999999397,16142222.222222224,1213120.269624904,747325.1028806793,5.703822964632913,3.5137572016461887,6.522371858455699,4.018012345679125,0.5151288444323927,0.6160354596265643,0.06601628973066524,0.055202820732570046,4.701778634361233e-6,5.376525330396475e-6,0.04273989239345096,0.02632928925498946,0.5544554455445636,7.531769547325314,1.007830396475771e-5,Acropora pulchra
ACR-237,ACR-237,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.0834386331213838,1.225908451001079,0.8281692646763208,267.0348408484949,195.53322705149824,2.0995407576028144,0.7370978879719127,506.2604106086729,21.10679633448201,1024920.003725837,2.1980874784591324,0.004169761877486882,0.7869898784939346,527.1494015825962,202.137338474006,0.0032862593846733385,ACR-237 - timepoint1,10.685535378928494,25.87500000000009,21632777.777777784,2024491.7087109059,836049.3827160468,4.147155719876562,1.712640740740735,1.4559658873695176,0.6012666666666645,0.5062604106086729,0.4129675508764621,0.03445744796861752,0.042241676664658175,2.0484923213230947e-6,7.191760189013582e-7,0.0064912430753222335,0.002680672754959617,0.40318302387268967,2.3139074074073993,2.767668340224453e-6,Acropora pulchra
ACR-243,ACR-243,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.1439971998376096,1.533395311081603,1.226716248865266,451.6718115145,337.96714165266167,3.4876555753378047,3.4987111662226407,613.632476766049,22.009979915872734,626846.3239282755,1.4401751118965893,0.0015058881775919044,0.5650459136567098,956.3625860982598,407.93324896511547,0.005722764281249288,ACR-243 - timepoint1,13.506038489347981,33.7499999999995,13796874.999999998,1021533.8132555594,408796.2962963023,5.683622864484557,2.274466049382749,5.7016394970837645,2.2816759259259594,0.6136324767660489,0.40017891820290896,0.05762464365526272,0.0883613583837281,5.563812759531898e-6,5.581449603624009e-6,0.009326045308764068,0.0037320867227725197,0.44444444444444114,4.556141975308709,1.1145262363155907e-5,Acropora pulchra
ACR-244,ACR-244,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.14520803234691473,1.7410199239654534,1.0566189883375994,624.7935164206273,463.7641822462776,4.660096643608557,6.142398338642913,617.1414651944743,13.325522402500289,906245.1820969214,1.1238176534677344,0.0033335935337241635,0.6075282453909845,337.11898049317614,216.6262840533504,0.014194791877749054,ACR-244 - timepoint1,8.22373241996082,23.200000000000998,12076190.47619048,1468456.153422367,520525.45155991206,7.551099555658704,2.6766475095784292,9.952982719622174,3.528045977011343,0.6171414651944743,0.354471224998296,0.05147206910560305,0.08961389784058159,5.142202944269189e-6,6.777854889589905e-6,0.023000872050099524,0.008153147291627846,0.37768240343346415,6.204693486589772,1.1920057833859095e-5,Acropora pulchra
ACR-246,ACR-246,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.09158775884564108,0.8433363834313021,0.7315689109283654,94.46682405871692,67.11068921133898,2.015081163453845,0.4937683721593628,322.40182661802453,41.82791196138863,975763.9038817488,1.1003390468456395,0.003816111738291519,0.4360649565225667,288.3403637804022,124.46013198230996,0.01025251239107729,ACR-246 - timepoint1,13.485395219969611,35.27500000000039,40814166.666666664,3026545.8298343173,1157028.1124497864,6.250216335905796,2.389415662650576,1.5315309387014426,0.5854939759036082,0.3224018266180245,0.38229327342223846,0.035013384134506706,0.029528060747685814,2.0651318986463033e-6,5.060326275598752e-7,0.03180041657525803,0.0121570853487462,0.4645161290322604,2.974909638554184,2.5711645262061783e-6,Acropora pulchra
ACR-256,ACR-256,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.17300857271987674,1.6257696643500703,0.9801741744487136,240.31231827012977,176.04305163166129,3.267571878497958,2.988525925223012,554.0339955553684,26.5258978228264,1016825.9865274662,1.421912211681161,0.003096047870844697,0.6492513272264863,459.26686892383873,235.70907500963247,0,ACR-256 - timepoint1,14.696249156473959,43.12500000000074,26972222.222222224,1835313.3466263043,625442.8341384756,5.8977822745741735,2.0098615136875657,5.394120124753876,1.8382222222221911,0.5540339955553684,0.34078258913562215,0.05895830935413817,0.09585263080932482,3.2135015447991755e-6,2.9390731204943363e-6,0,0,0.37613019891500316,3.848083735909757,6.152574665293512e-6,Acropora pulchra
ACR-258,ACR-258,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.08265265736441946,1.9978827340045775,1.270448507777315,539.0573249928912,399.61877089600887,3.420568767718412,3.3517983426692832,925.1628600797673,16.104548806779473,1160024.2199149544,1.3150600929629177,0.0027422315392968705,0.6923945063316626,479.5583721205792,296.9920285467301,0.06314638718887766,ACR-258 - timepoint1,14.899330434374301,32.17499999999873,18681666.666666668,1253859.4770383858,580626.7806268035,3.6972612232007362,1.712096866096934,3.6229279052342114,1.6776752136752804,0.9251628600797672,0.46307165297202446,0.038274102668272095,0.07646716888045935,2.9487046123650645e-6,2.889421000981355e-6,0.06825434733019135,0.0316066534407184,0.3887147335423282,3.3897720797722144,5.838125613346419e-6,Acropora pulchra
ACR-265,ACR-265,Acropora,timepoint1,January 2020,Mahana,Low,Mahana Low,0.1126574585779782,1.1400483392152017,0.7144302925748586,188.7730041683811,140.0526583759071,2.436292801305678,1.0398570910038238,349.94488343835246,32.89334207163108,643177.2713739005,0.9550968329190362,0.004420123075959328,0.4506905295859828,216.07923953831204,115.64887303223117,0.02574589858356706,ACR-265 - timepoint1,11.510856757154794,37.50000000000053,21156250.000000004,1837938.7778281516,564166.6666666587,6.961932911743412,2.1370083333333034,2.971488197760745,0.9121166666666535,0.34994488343835245,0.30695618019079013,0.034580903155098354,0.0394239012105316,3.7879025110782863e-6,1.6167503692762179e-6,0.07357129594410129,0.022583163974687504,0.3852459016393439,3.049124999999957,5.404652880354504e-6,Acropora pulchra
ACR-343,ACR-343,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,0.11584825932018876,1.3826919498673091,0.7284425882227822,361.7122140853005,273.36831574694617,1.49705631207854,0.5975252675060934,423.3487060638364,29.652302527640508,826242.7505304936,0.9196539950095708,0.0035236420801296056,0.5047784726371111,260.9952923980702,171.37744388911048,0.001914934379228086,ACR-343 - timepoint1,12.553263906890034,40.99999999999859,24500000,1951683.656276264,597560.9756097766,3.53622508025996,1.0827113821138583,1.4114257559960348,0.43214634146342956,0.4233487060638364,0.30617716846074305,0.035470092009761284,0.04904421068294969,1.8118843537414967e-6,7.231836734693879e-7,0.004523302780425493,0.0013849320374012836,0.34504792332268513,1.514857723577288,2.5350680272108848e-6,Acropora pulchra
ACR-345,ACR-345,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,0.07580679676324949,0.8385500844031726,0.30187803038514216,191.73201047500385,136.9737034339667,0.7274107525915723,0.2480850424706734,349.21699325317616,20.27308841319822,291745.55019859783,0.6908131533359968,0.0013569097723960474,0.338848634211083,509.1076557847695,286.56201800299,7.889059270142305e-4,ACR-345 - timepoint1,7.079706979612887,17.000000000000348,5914583.333333333,835427.7020737288,347916.6666666595,2.0829763918854094,0.8674624999999823,0.7104036953059043,0.2958499999999938,0.3492169932531762,0.416453351741926,0.031569994596874235,0.026473021633816596,2.493305389221557e-6,8.503473053892211e-7,0.0022590708420717875,9.407976240032511e-4,0.2647058823529412,1.163312499999976,3.343652694610778e-6,Acropora pulchra
ACR-350,ACR-350,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,0.1098452868265938,0.7260551284183513,0.5449895284917873,81.60870188885352,59.24188029373291,0.8336801027113346,0.22125857765282392,354.0408223770473,47.41375503398979,263531.12068518164,0.6474375989792909,0.0021962043487910167,0.3336109592071288,294.7984322750737,177.24554298829412,0,ACR-350 - timepoint1,16.78640482421761,34.424999999999706,12495000.000000002,744352.3572107332,362962.9629629661,2.3547569941623285,1.1482325102880757,0.6249521627683584,0.30474074074074337,0.35404082237704726,0.4876225076025491,0.05356303421070492,0.038889715682329906,3.1634977324263033e-6,8.395918367346938e-7,0,0,0.4287729196050721,1.4529732510288191,4.003089569160997e-6,Acropora pulchra
ACR-351,ACR-351,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,0.10667517232861062,1.025275443581301,0.391468805731052,223.1325589237752,160.66532235211997,1.9028685034768016,0.5755989547124097,280.017231245292,21.45764841802224,424609.0220892381,0.5495280129910989,0.0016980995752206851,0.32874593712985634,323.6135389290597,241.59623942790347,0.01256932595397401,ACR-351 - timepoint1,6.008511299049508,21.999999999999353,9111111.111111112,1516367.4756761142,414141.4141414263,6.795540742312068,1.8559583333333882,2.055584051569282,0.5614090909091072,0.280017231245292,0.27311414995680383,0.029134499012024053,0.029870886398071932,4.481460365853659e-6,1.3555975609756092e-6,0.0448876874400755,0.01225946259872292,0.27631578947368923,2.4173674242424954,5.837057926829268e-6,Acropora pulchra
ACR-363,ACR-363,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,NA,1.1277766471420294,0.5657998094136125,191.13902683215207,141.8195062829822,2.027407901538957,0.6152690630204825,NA,31.38919403031496,464491.0597551173,1.3483483940358494,0.002891352048105604,0.5431555117562713,466.3383675188495,205.24460690861355,0.0089096822731566,ACR-363 - timepoint1,NA,35.39999999999921,14579999.999999998,NA,411864.40677967016,NA,1.797703389830549,NA,0.5455593220339107,NA,NA,NA,NA,4.364794238683129e-6,1.324609053497943e-6,NA,0.007900218802841141,0.3340857787810322,2.3432627118644596,5.6894032921810725e-6,Acropora pulchra
ACR-364,ACR-364,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,0.05079259932233252,1.2170953792669983,0.6491175356090966,161.17123567971112,114.4605053966818,NA,NA,693.4075112446046,24.094249719082136,634614.305646785,0.5510694039439403,0.002235320518685057,0.30179041521502104,246.52813739128143,161.35791482522606,0.010590787814193463,ACR-364 - timepoint1,16.707133733014757,29.32500000000004,15290555.555555552,915211.178644011,521417.0692431554,NA,NA,NA,NA,0.6934075112446046,0.5697232304523354,0.028937723768990387,0.03521996988574298,NA,NA,0.015273540656033485,0.00870169092300048,0.3478260869565325,NA,NA,Acropora pulchra
ACR-368,ACR-368,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,0.05763778416801597,1.4004752005284442,0.7362498197064433,405.943456492801,301.0404328803111,1.8593042208693484,0.3956942645150552,430.6464920191012,17.494062008919066,898082.5095452991,0.9634041365339704,0.00229026291810442,0.32228803832029806,420.65220063526607,149.3243080495579,0.009767447199399183,ACR-368 - timepoint1,7.533756435305626,24.499999999997968,15711111.111111112,2085428.5967467371,641269.8412698945,4.31747211535832,1.3276238095239197,0.9188377749458233,0.2825428571428805,0.43064649201910116,0.30750026266556124,0.017723633771125836,0.024821509559710162,2.0703044554455445e-6,4.4059900990098997e-7,0.022680893448369138,0.006974380692863117,0.3445692883895318,1.6101666666668002,2.5109034653465345e-6,Acropora pulchra
ACR-374,ACR-374,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,0.10662104174016424,1.009946893253519,0.5432817770605173,166.7909881330722,120.6816885928079,1.4186300296180456,0.5716473544589634,415.97278121295625,28.71438111619625,563790.2771917171,0.9724646460603504,0.001851838594695316,0.5861483567041952,525.1346682405389,396.6775152424256,0.006058944822074097,ACR-374 - timepoint1,11.944400973712945,28.999999999999915,16188888.88888889,1355353.7698974733,558237.547892722,3.4103914815805734,1.4046580459770157,1.3742422107332788,0.5660172413793122,0.4159727812129562,0.41187589564527516,0.043914637061362415,0.044351451268478816,2.5162371310912833e-6,1.013936170212766e-6,0.014565724238991098,0.005999270716656553,0.3497757847533648,1.970675287356328,3.5301733013040494e-6,Acropora pulchra
ACR-379,ACR-379,Acropora,timepoint1,January 2020,Hilton,Medium,Hilton Medium,0.09667202097068282,1.1529144617322664,0.5508369094942857,162.27847506112224,118.81680239398806,2.033877218452969,0.6671851939241074,359.8530472016554,39.031516642082735,676447.6517756168,0.831041679819408,0.0026843974243972763,0.3611534524281118,309.58220726426174,149.38149753919086,0,ACR-379 - timepoint1,14.045610200555597,45.00000000000082,26402777.777777772,1879788.5888028822,586728.3950617176,5.651966085237064,1.7641180555555234,1.8540490322712992,0.5786944444444339,0.3598530472016554,0.31212467112345205,0.030173722752313836,0.03478772132544255,3.0067030510257766e-6,9.863072067332983e-7,0,0,0.323308270676684,2.3428124999999573,3.9930102577590745e-6,Acropora pulchra
